Cuenta,Tipo de Documento,Identificacion Cliente,Nombre Cliente,Documento Afectado,Fecha emision,Fecha Vencimiento,Suma de Edad Cartera,Suma de Saldo Total Cartera,email
13050502,FVA ,900408764,NEDIAR SAS,38953,2022/10/09,2022/11/08,-5," $  346.447,00 ",contabilidad@nediar.com
13050502,FVA ,900408764,NEDIAR SAS,38954,2022/10/09,2022/11/08,-5," $  160.882,00 ",contabilidad@nediar.com
13050502,FVA ,900408764,NEDIAR SAS,38955,2022/10/09,2022/11/08,-5," $  365.338,00 ",contabilidad@nediar.com
13050502,FVA ,900098550,OFFIMEDICAS SA,38152,2022/09/22,2022/10/22,12," $  1.194.670,00 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,38674,2022/10/07,2022/11/06,-3," $  2.106.305,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,38675,2022/10/07,2022/11/06,-3," $  356.567,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,38676,2022/10/07,2022/11/06,-3," $  2.106.305,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,38826,2022/10/08,2022/11/07,-4," $  495.200,00 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39024,2022/10/09,2022/11/08,-5," $  582.763,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39025,2022/10/09,2022/11/08,-5," $  356.567,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39456,2022/10/13,2022/11/12,-9," $  367.375,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39457,2022/10/13,2022/11/12,-9," $  158.935,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39458,2022/10/13,2022/11/12,-9," $  158.935,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39459,2022/10/13,2022/11/12,-9," $  158.935,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39764,2022/10/16,2022/11/15,-12," $  482.017,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39765,2022/10/16,2022/11/15,-12," $  482.017,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39766,2022/10/16,2022/11/15,-12," $  439.461,00 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39852,2022/10/16,2022/11/15,-12," $  499.194,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,39853,2022/10/16,2022/11/15,-12," $  582.763,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,40270,2022/10/21,2022/11/20,-17," $  948.402,00 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,40271,2022/10/21,2022/11/20,-17," $  356.567,50 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900098550,OFFIMEDICAS SA,40272,2022/10/21,2022/11/20,-17," $  526.779,02 ",lilibet.rivera@offimedicas.com
13050502,FVA ,900668336,OFICOMCO SAS,34100,2022/08/13,2022/09/12,52," $  131.800,00 ",yurany.lopez@ofi.com.co
13050502,FVA ,800153961,OMNICON SAS,40625,2022/10/26,2022/11/25,-22," $  181.227,00 ",Gloria.Jaramillo@omnicon.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,35808,2022/09/06,2022/10/06,28," $  159.495,20 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,35812,2022/09/06,2022/10/06,28," $  598.309,65 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,35815,2022/09/06,2022/10/06,28," $  620.977,50 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,35816,2022/09/06,2022/10/06,28," $  81.900,00 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,36010,2022/09/07,2022/10/07,27," $  707.827,50 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,38757,2022/10/08,2022/11/07,-4," $  87.000,00 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,38896,2022/10/09,2022/11/08,-5," $  194.930,00 ",valentina.andrade@onoff.com.co
13050502,FVA ,900986387,ON OFF SOLUCIONES EN LINEA SAS,40059,2022/10/20,2022/11/19,-16," $  177.560,00 ",valentina.andrade@onoff.com.co
13050502,FVA ,830116134,PETROWORKS SAS,37236,2022/09/14,2022/11/13,-10," $  1.728.901,72 ",cgonzales@petroworks.com.co
13050502,FVA ,830116134,PETROWORKS SAS,39926,2022/10/19,2022/12/03,-30," $  203.700,00 ",cgonzales@petroworks.com.co
13050502,FVA ,830116134,PETROWORKS SAS,39927,2022/10/19,2022/12/03,-30," $  404.500,00 ",cgonzales@petroworks.com.co
13050502,FVA ,830116134,PETROWORKS SAS,39928,2022/10/19,2022/12/03,-30," $  9.450.400,00 ",cgonzales@petroworks.com.co
13050502,FVA ,901032662,PLURAL COMUNICACIONES S A S,36936,2022/09/13,2022/10/13,21," $  71.900,00 ",agomez@canal1.com.co
13050502,FVA ,890903939,POSTOBON SA,39919,2022/10/18,2022/11/17,-14," $  3.519.300,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40297,2022/10/21,2022/11/20,-17," $  3.020.530,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40298,2022/10/21,2022/11/20,-17," $  3.120.890,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40312,2022/10/21,2022/11/20,-17," $  367.600,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40313,2022/10/21,2022/11/20,-17," $  1.351.700,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40314,2022/10/21,2022/11/20,-17," $  1.201.800,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40537,2022/10/25,2022/11/24,-21," $  367.600,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,890903939,POSTOBON SA,40709,2022/10/26,2022/11/25,-22," $  183.800,00 ",recepcionedinsafe@postobon.com.co
13050502,FVA ,830109901,PRODUCTOS ALIMENTICIOS PADEL SAS,36278,2022/09/08,2022/10/08,26," $  69.900,00 ",contabilidad@productospadel.com.co
13050502,FVA ,830109901,PRODUCTOS ALIMENTICIOS PADEL SAS,37624,2022/09/16,2022/10/16,18," $  173.410,50 ",contabilidad@productospadel.com.co
13050502,FVA ,830109901,PRODUCTOS ALIMENTICIOS PADEL SAS,37864,2022/09/20,2022/10/20,14," $  190.780,50 ",contabilidad@productospadel.com.co
13050502,FVA ,830139404,PROFITLINE SAS,40273,2022/10/21,2022/11/20,-17," $  125.800,00 ",dlozano@profitline.com.co
13050502,FVA ,830139404,PROFITLINE SAS,40274,2022/10/21,2022/11/20,-17," $  335.630,00 ",dlozano@profitline.com.co
13050502,FVA ,830139404,PROFITLINE SAS,40478,2022/10/24,2022/11/23,-20," $  155.700,00 ",dlozano@profitline.com.co
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,37000,2022/09/13,2022/10/13,21," $  55.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38016,2022/09/21,2022/10/21,13," $  122.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38017,2022/09/21,2022/10/21,13," $  699.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38018,2022/09/21,2022/10/21,13," $  163.600,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38019,2022/09/21,2022/10/21,13," $  187.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38020,2022/09/21,2022/10/21,13," $  187.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38021,2022/09/21,2022/10/21,13," $  131.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38022,2022/09/21,2022/10/21,13," $  38.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38023,2022/09/21,2022/10/21,13," $  116.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38024,2022/09/21,2022/10/21,13," $  129.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38153,2022/09/22,2022/10/22,12," $  141.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38154,2022/09/22,2022/10/22,12," $  638.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38155,2022/09/22,2022/10/22,12," $  67.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38156,2022/09/22,2022/10/22,12," $  61.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38157,2022/09/22,2022/10/22,12," $  50.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38677,2022/10/07,2022/11/06,-3," $  121.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38678,2022/10/07,2022/11/06,-3," $  197.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38679,2022/10/07,2022/11/06,-3," $  209.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38680,2022/10/07,2022/11/06,-3," $  100.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38681,2022/10/07,2022/11/06,-3," $  129.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38682,2022/10/07,2022/11/06,-3," $  79.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38683,2022/10/07,2022/11/06,-3," $  149.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38684,2022/10/07,2022/11/06,-3," $  274.500,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38685,2022/10/07,2022/11/06,-3," $  109.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38686,2022/10/07,2022/11/06,-3," $  131.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38687,2022/10/07,2022/11/06,-3," $  197.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38688,2022/10/07,2022/11/06,-3," $  159.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38689,2022/10/07,2022/11/06,-3," $  64.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38827,2022/10/08,2022/11/07,-4," $  123.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38828,2022/10/08,2022/11/07,-4," $  404.721,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38829,2022/10/08,2022/11/07,-4," $  129.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38831,2022/10/08,2022/11/07,-4," $  730.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38832,2022/10/08,2022/11/07,-4," $  164.700,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,38833,2022/10/08,2022/11/07,-4," $  103.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39026,2022/10/09,2022/11/08,-5," $  86.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39027,2022/10/09,2022/11/08,-5," $  187.017,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39028,2022/10/09,2022/11/08,-5," $  160.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39460,2022/10/13,2022/11/12,-9," $  63.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39461,2022/10/13,2022/11/12,-9," $  135.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39462,2022/10/13,2022/11/12,-9," $  50.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39767,2022/10/16,2022/11/15,-12," $  50.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39768,2022/10/16,2022/11/15,-12," $  65.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39769,2022/10/16,2022/11/15,-12," $  202.360,50 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39770,2022/10/16,2022/11/15,-12," $  103.800,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39771,2022/10/16,2022/11/15,-12," $  85.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39772,2022/10/16,2022/11/15,-12," $  927.745,21 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39854,2022/10/16,2022/11/15,-12," $  526.214,50 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39855,2022/10/16,2022/11/15,-12," $  60.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39856,2022/10/16,2022/11/15,-12," $  39.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39857,2022/10/16,2022/11/15,-12," $  39.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39858,2022/10/16,2022/11/15,-12," $  269.400,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,39859,2022/10/16,2022/11/15,-12," $  224.500,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40275,2022/10/21,2022/11/20,-17," $  87.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40276,2022/10/21,2022/11/20,-17," $  350.141,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40277,2022/10/21,2022/11/20,-17," $  449.000,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40278,2022/10/21,2022/11/20,-17," $  187.017,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40279,2022/10/21,2022/11/20,-17," $  104.905,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40425,2022/10/22,2022/11/21,-18," $  129.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40426,2022/10/22,2022/11/21,-18," $  69.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830112317,PROMOTORA DE CAFE COLOMBIA SA,40427,2022/10/22,2022/11/21,-18," $  69.900,00 ",andres.guzman@juanvaldezcafe.com
13050502,FVA ,830124778,QUICK HELP S.A.S,35297,2022/09/02,2022/10/02,32," $  1.759.195,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,35298,2022/09/02,2022/10/02,32," $  1.012.574,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,35299,2022/09/02,2022/10/02,32," $  289.307,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,35302,2022/09/02,2022/10/02,32," $  95.000,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,35720,2022/09/05,2022/10/05,29," $  59.900,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,36036,2022/09/07,2022/10/07,27," $  119.700,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,36037,2022/09/07,2022/10/07,27," $  119.700,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,36038,2022/09/07,2022/10/07,27," $  269.524,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,36039,2022/09/07,2022/10/07,27," $  269.524,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,36440,2022/09/08,2022/10/08,26," $  72.000,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,37731,2022/09/20,2022/10/20,14," $  616.056,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,37732,2022/09/20,2022/10/20,14," $  113.800,00 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,37734,2022/09/20,2022/10/20,14," $  580.254,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,38068,2022/09/22,2022/10/22,12," $  295.145,25 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,38898,2022/10/09,2022/11/08,-5," $  1.579.415,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,38899,2022/10/09,2022/11/08,-5," $  150.250,50 ",mario.ariza@quick.com.co
13050502,FVA ,830124778,QUICK HELP S.A.S,38900,2022/10/09,2022/11/08,-5," $  364.000,00 ",mario.ariza@quick.com.co
13050502,FVA ,830060737,RAMGUZ S A,38599,2022/10/06,2022/11/05,-2," $  239.995,50 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,38600,2022/10/06,2022/11/05,-2," $  312.274,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,38601,2022/10/06,2022/11/05,-2," $  239.995,50 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,38957,2022/10/09,2022/11/08,-5," $  254.470,50 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,39726,2022/10/16,2022/11/15,-12," $  327.714,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,39829,2022/10/16,2022/11/15,-12," $  69.000,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,39830,2022/10/16,2022/11/15,-12," $  69.000,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,40885,2022/11/01,2022/12/01,-28," $  159.997,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,40886,2022/11/01,2022/12/01,-28," $  80.000,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830060737,RAMGUZ S A,40887,2022/11/01,2022/12/01,-28," $  159.997,00 ",directoradministrativo@ramguz.com.co
13050502,FVA ,830029703,RCN TELEVISION SA,38901,2022/10/09,2022/11/08,-5," $  276.000,00 ",yortiz@rcntv.com
13050502,FVA ,830029703,RCN TELEVISION SA,40062,2022/10/20,2022/11/19,-16," $  192.807,00 ",yortiz@rcntv.com
13050502,FVA ,830029703,RCN TELEVISION SA,40371,2022/10/22,2022/11/21,-18," $  2.483.717,00 ",yortiz@rcntv.com
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,35950,2022/09/07,2022/10/07,27," $  194.737,00 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36672,2022/09/12,2022/10/12,22," $  71.900,00 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36768,2022/09/12,2022/10/12,22," $  414.467,50 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36769,2022/09/12,2022/10/12,22," $  1.740.763,50 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36770,2022/09/12,2022/10/12,22," $  71.900,00 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36771,2022/09/12,2022/10/12,22," $  125.800,00 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36772,2022/09/12,2022/10/12,22," $  62.900,00 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,36912,2022/09/13,2022/10/13,21," $  208.343,50 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,40280,2022/10/21,2022/11/20,-17," $  778.526,29 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,40281,2022/10/21,2022/11/20,-17," $  778.526,29 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,40282,2022/10/21,2022/11/20,-17," $  778.526,29 ",analista.contable1@rms.com.co
13050502,FVA ,830507705,RELIABILITY MAINTENANCE SERVICES SAS,40846,2022/11/01,2022/12/01,-28," $  85.900,00 ",analista.contable1@rms.com.co
13050502,FVA ,811011779,RENTING COLOMBIA SAS,29814,2022/06/15,2022/07/15,111," $  67.900,00 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,30364,2022/06/21,2022/07/21,105," $  617.407,00 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,38184,2022/09/23,2022/10/23,11," $  0,01 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,38793,2022/10/08,2022/11/07,-4," $  761.385,00 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,38959,2022/10/09,2022/11/08,-5," $  91.900,00 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,39423,2022/10/12,2022/11/11,-8," $  64.900,00 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,39727,2022/10/16,2022/11/15,-12," $  532.969,50 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,40180,2022/10/20,2022/11/19,-16," $  563.656,50 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,40181,2022/10/20,2022/11/19,-16," $  313.142,50 ",pagos@rentingcolombia.com
13050502,FVA ,811011779,RENTING COLOMBIA SAS,40888,2022/11/01,2022/12/01,-28," $  1.376.671,89 ",pagos@rentingcolombia.com
13050502,FVA ,860079024,REPRESENTACIONES DEL MUNDO SAS,34745,2022/08/22,2022/09/21,43," $  681.811,50 ",yulieth.cardona@repremundo.com.co
13050502,FVA ,860079024,REPRESENTACIONES DEL MUNDO SAS,34746,2022/08/22,2022/09/21,43," $  615.766,50 ",yulieth.cardona@repremundo.com.co
13050502,FVA ,890105652,ROYAL FILMS SAS,36233,2022/09/08,2022/10/08,26," $  274.735,50 ",directoraadministrativa@royal-films.com
13050502,FVA ,890105652,ROYAL FILMS SAS,38636,2022/10/06,2022/11/05,-2," $  131.700,00 ",directoraadministrativa@royal-films.com
13050502,FVA ,890105652,ROYAL FILMS SAS,38690,2022/10/07,2022/11/06,-3," $  89.800,00 ",directoraadministrativa@royal-films.com
13050502,FVA ,890105652,ROYAL FILMS SAS,38834,2022/10/08,2022/11/07,-4," $  399.200,00 ",directoraadministrativa@royal-films.com
13050502,FVA ,890105652,ROYAL FILMS SAS,38835,2022/10/08,2022/11/07,-4," $  414.467,50 ",directoraadministrativa@royal-films.com
